Temperature (C),Pressure (millibars),Humidity,Wind Speed (km/h),Apparent Temperature (C)
15.95555556,1009.35,0.82,13.2181,15.95555556
17.02222222,1009.75,0.82,10.8997,17.02222222
18.62222222,1009.72,0.75,10.1752,18.62222222
18.86666667,1010.06,0.83,7.9534,18.86666667
22.61666667,1010.06,0.54,3.3327,22.61666667
23.54444444,1010.02,0.47,4.2665,23.54444444
23.72777778,1010.29,0.42,9.5956,23.72777778
24.58888889,1010.27,0.41,11.9945,24.58888889
25.72777778,1010.02,0.43,1.449,25.72777778
25.95,1009.77,0.42,11.9784,25.95
26.03888889,1009.46,0.36,8.8872,26.03888889
26.13333333,1009.02,0.38,8.6618,26.13333333
25.97222222,1009.08,0.41,7.0196,25.97222222
23.79444444,1009.08,0.48,4.5563,23.79444444
21.98333333,1009.34,0.54,6.8586,21.98333333
19.67222222,1010.1,0.62,9.2736,19.67222222
19.18333333,1010.52,0.62,10.3201,19.18333333
16.8,1010.74,0.74,5.7477,16.8
16.01111111,1016.38,0.97,3.1878,16.01111111
15.96111111,1016.1,0.97,6.2307,15.96111111
15.05,1007.57,0.99,8.5169,15.05
14.78888889,1015.1,1,3.0751,14.78888889
13.75,1014.68,1,3.22,13.75
14.23333333,1014.47,1,3.9767,14.23333333
15.83888889,1014.38,0.94,0.1449,15.83888889
17.59444444,1014.38,0.85,4.6046,17.59444444
18.62222222,1014.22,0.81,5.1037,18.62222222
20.97777778,1014.08,0.74,3.3166,20.97777778
22.06666667,1013.68,0.69,4.7656,22.06666667
22.02777778,1013.45,0.74,4.991,22.02777778
22.8,1012.92,0.71,8.0178,22.8
22.85,1012.12,0.66,7.9856,22.85
24.85,1010.78,0.58,10.8997,24.85
24.66666667,1010.05,0.52,15.3755,24.66666667
22.67222222,1009.38,0.71,15.0374,22.67222222
21.23888889,1009.01,0.79,6.6332,21.23888889
21.08333333,1007.79,0.81,0.2254,21.08333333
20.99444444,1007.16,0.8,1.61,20.99444444
19.66666667,1006.96,0.85,5.2647,19.66666667
17.56666667,1007.21,0.85,22.7171,17.56666667
14.48888889,1009.65,0.96,3.1395,14.48888889
14.66111111,1008.56,0.99,6.8586,14.66111111
15,1007.19,0.96,10.6099,15
15,1006.3,0.96,13.5884,15
11.91666667,1002.49,0.96,12.3326,11.91666667
14.93333333,1005.96,1,10.8514,14.93333333
14.86111111,1005.59,0.96,6.3756,14.86111111
14.06111111,1005.41,0.99,6.7942,14.06111111
14.90555556,1005.55,1,10.8836,14.90555556
15.95,1005.01,0.93,10.7226,15.95
15.05,1005.04,0.89,10.4167,15.05
14.97777778,1004.62,0.93,9.66,14.97777778
13.96111111,1004.89,0.93,10.6743,13.96111111
14.02222222,1004.92,0.93,11.4471,14.02222222
14.02777778,1004.8,0.93,7.8407,14.02777778
14.00555556,1004.21,0.92,15.9068,14.00555556
14.9,1003.71,0.93,17.1626,14.9
15.97777778,1003.28,0.86,11.27,15.97777778
14.96111111,1002.87,0.92,14.1519,14.96111111
13.92222222,1003.06,0.92,12.9605,13.92222222
13.89444444,1002.87,0.89,12.6063,13.89444444
13.8,1003.06,0.83,14.1519,13.8
12.86111111,1003.13,0.89,11.0607,12.86111111
12.71111111,1002.94,0.89,12.5741,12.71111111
12.68888889,1003.15,0.86,14.329,12.68888889
12.1,1003.1,0.9,14.0553,12.1
15.02222222,1011.1,0.83,6.2951,15.02222222
14.53888889,1011.3,0.86,6.6654,14.53888889
18.83333333,1011.09,0.65,11.1734,18.83333333
13.8,1011.61,0.87,4.347,13.8
13.27222222,1011.9,0.9,3.5581,13.27222222
13.64444444,1011.78,0.88,6.0053,13.64444444
13.8,1012,0.93,7.6153,13.8
17.53333333,1011.81,0.72,4.1699,17.53333333
19.61111111,1011.78,0.6,8.5491,19.61111111
21.01666667,1011.8,0.58,10.4006,21.01666667
22.22222222,1011.6,0.56,13.6689,22.22222222
22.74444444,1011.86,0.53,9.7727,22.74444444
22.93333333,1011.99,0.61,2.7692,22.93333333
25.05,0,0.5,4.7173,25.05
25.04444444,1011.64,0.56,11.1573,25.04444444
25.1,0,0.57,4.8783,25.1
23.88888889,0,0.54,13.3469,23.88888889
25.00555556,1011.2,0.49,8.8711,25.00555556
22.77777778,0,0.57,9.1287,22.77777778
22.75,0,0.53,9.4507,22.75
22.27222222,1011.12,0.54,7.6314,22.27222222
21.11111111,0,0.58,8.1949,21.11111111
21.06111111,0,0.58,9.1287,21.06111111
20.53333333,1011.14,0.61,11.109,20.53333333
18.83888889,0,0.69,12.4292,18.83888889
19.9,0,0.62,15.6653,19.9
18.9,1006.9,0.73,16.422,18.9
17.77777778,0,0.73,7.9695,17.77777778
18.83888889,0,0.66,14.3451,18.83888889
18.34444444,1010.99,0.67,10.9963,18.34444444
18.83888889,0,0.62,12.5258,18.83888889
18.83888889,0,0.66,14.3129,18.83888889
19.91666667,1010.7,0.63,15.5848,19.91666667
22.22222222,0,0.55,23.7153,22.22222222
22.82777778,0,0.53,17.549,22.82777778
23.85555556,1010.4,0.54,16.2771,23.85555556
26.11111111,1010.08,0.47,11.4632,26.11111111
26.03888889,1009.31,0.43,15.6009,26.03888889
27.51111111,1009.19,0.41,15.939,27.28888889
25.02777778,1008.8,0.5,19.964,25.02777778
23.93888889,1008,0.54,15.8585,23.93888889
23.05555556,1009.07,0.63,13.4918,23.05555556
22.12222222,0,0.6,3.0268,22.12222222
22.07222222,0,0.65,3.0751,22.07222222
21.09444444,1008.11,0.67,2.1413,21.09444444
21.83333333,1007.8,0.61,10.465,21.83333333
20.61666667,1007.9,0.7,5.2647,20.61666667
19.36111111,1007.93,0.8,2.3184,19.36111111
19.76666667,1007.13,0.77,11.0607,19.76666667
16.51111111,1006.05,0.84,11.3344,16.51111111
13.71111111,1004.98,0.91,10.6904,13.71111111
17.75,0,0.84,16.0195,17.75
17.75,0,0.84,16.0195,17.75
16.28888889,1005.21,0.94,5.9087,16.28888889
17.22222222,1004.4,0.81,17.71,17.22222222
17.22222222,0,0.81,20.7368,17.22222222
17.78888889,1004.46,0.77,25.8727,17.78888889
18.86666667,1003.5,0.73,27.5954,18.86666667
20,1004.16,0.69,24.794,20
22.19444444,1003.86,0.63,25.0677,22.19444444
23.81111111,1003,0.58,26.7904,23.81111111
21.24444444,1002.47,0.57,13.2825,21.24444444
17.94444444,1004.1,0.83,8.0822,17.94444444
17.35,0,0.92,9.5151,17.35
16.58888889,1001.36,0.84,21.6384,16.58888889
15.1,1002.71,0.88,19.7708,15.1
15.05,0,0.92,17.7422,15.05
15.17777778,1002.4,0.86,16.8728,15.17777778
14.91666667,1004.02,0.88,10.7548,14.91666667
14.95,0,0.87,12.2199,14.95
13.88888889,1004.69,0.93,10.7548,13.88888889
13.27777778,1005.88,0.96,15.5365,13.27777778
12.73333333,1004.4,0.96,14.2485,12.73333333
12.75,1004.5,0.96,4.2182,12.75
11.56111111,1008.89,0.94,6.3917,11.56111111
11.16111111,1004,1,7.7602,11.16111111
11.11111111,1005.34,1,10.9158,11.11111111
10.75,1005.45,0.99,6.9552,10.75
11.11111111,0,1,8.1949,11.11111111
12.62222222,1005.85,0.95,9.5956,12.62222222
13.05,1006.23,0.93,12.7029,13.05
15,1006.3,0.78,14.6349,15
16.16111111,1005.2,0.77,14.4739,16.16111111
17.27777778,1006.67,0.66,20.1089,17.27777778
17.82777778,0,0.65,17.7422,17.82777778
17.91111111,1006.82,0.55,14.5866,17.91111111
19.01666667,1006.9,0.59,16.9372,19.01666667
21.11111111,0,0.53,20.7851,21.11111111
20.06666667,1006.66,0.56,16.1805,20.06666667
21.01666667,1006.97,0.45,17.9676,21.01666667
20.03888889,1006.49,0.48,15.7619,20.03888889
18.88888889,1006.5,0.64,8.0178,18.88888889
17.38888889,1007.6,0.64,1.0304,17.38888889
14.87222222,0,0.83,0,14.87222222
15.40555556,1009.05,0.68,3.3649,15.40555556
13.36666667,1009.33,0.85,3.1878,13.36666667
13.76111111,0,0.83,3.22,13.76111111
10.91111111,1008.98,0.93,9.66,10.91111111
13.15,1009.36,0.9,4.9266,13.15
11.92222222,1009.39,0.93,8.05,11.92222222
12.02222222,0,0.93,3.22,12.02222222
11.63333333,1009.67,0.92,2.9624,11.63333333
12.48333333,1009.6,0.96,4.5241,12.48333333
13.81111111,1009.88,0.9,4.5241,13.81111111
13.92222222,1009.84,0.88,2.0286,13.92222222
15.12777778,1008.9,0.86,3.059,15.12777778
15.12222222,1009.7,0.86,8.8872,15.12222222
17.27222222,1009.86,0.7,8.7584,17.27222222
17.3,0,0.8,11.27,17.3
18.88888889,1009.7,0.77,3.3649,18.88888889
18.65,1009.68,0.68,3.9767,18.65
18.51666667,1009.65,0.63,9.5473,18.51666667
15.05,1008.9,0.83,20.6241,15.05
16.07777778,1009.2,0.81,9.5151,16.07777778
15,0,0.83,10.626,15
14.95,0,0.83,10.5938,14.95
13.92222222,1009.39,0.9,7.1162,13.92222222
13.83888889,1008.7,0.93,4.7978,13.83888889
13.83888889,0,0.93,2.9463,13.83888889
13.17222222,1009.75,0.93,6.4883,13.17222222
12.75,1009.3,0.9,7.6797,12.75
12.73333333,1009.45,0.9,8.05,12.73333333
11.3,1010,0.96,5.8765,11.3
12.75,1009.9,0.96,7.6797,12.75
12.73333333,1009.3,0.96,10.465,12.73333333
12.66111111,1009.41,0.96,5.9248,12.66111111
12.15,1009.67,1,4.669,12.15
12.22222222,1009.69,0.99,3.6386,12.22222222
12.4,1009.78,0.99,3.3327,12.4
13.83888889,0,0.9,0.2898,13.83888889
15.02222222,1009.8,0.83,3.0429,15.02222222
15.94444444,1009.72,0.81,4.1055,15.94444444
16.06111111,0,0.78,7.9695,16.06111111
17.17222222,1009.86,0.75,7.6153,17.17222222
17.60555556,1010.02,0.77,7.3255,17.60555556
17.77777778,1008.6,0.65,2.8336,17.77777778
17.75,1008.69,0.69,9.5151,17.75
17.21111111,1009.64,0.74,3.5581,17.21111111
17.84444444,1008.34,0.69,7.6636,17.84444444
17.25,0,0.75,4.8783,17.25
15.16666667,1009.47,0.86,2.9463,15.16666667
13.83888889,1010.1,0.93,4.669,13.83888889
12.75,1010.25,0.93,6.3756,12.75
12.94444444,1010.08,0.93,6.3756,12.94444444
6.044444444,1017.85,0.74,14.1036,3.188888889
6.9,1016.81,0.79,7.0357,5.622222222
4.911111111,1017.94,0.8,13.6206,1.877777778
5.4,1017.66,0.77,16.6313,2.022222222
4.661111111,1018,0.81,10.7709,2.111111111
4.861111111,1017.94,0.83,12.1877,2.072222222
4.911111111,1017.82,0.83,13.8943,1.833333333
5.905555556,1018.04,0.77,15.7297,2.772222222
7.666666667,1018.25,0.72,16.4542,4.861111111
10.99444444,1018.07,0.62,15.3755,10.99444444
12.73888889,1018.05,0.59,15.8263,12.73888889
14.84444444,1017.58,0.56,13.7655,14.84444444
15.94444444,1017.34,0.53,19.8835,15.94444444
17.04444444,1016.77,0.48,16.4059,17.04444444
17.61111111,1016.23,0.53,12.4775,17.61111111
16.03888889,1015.65,0.56,12.3326,16.03888889
14.14444444,1015.95,0.62,9.6922,14.14444444
12.75,1016.44,0.69,10.5455,12.75
12.08333333,1016.55,0.67,9.0321,12.08333333
10.98888889,1017.02,0.68,11.8818,10.98888889
9.927777778,1016.72,0.72,13.6689,8.011111111
9.888888889,1016.72,0.72,14.49,7.855555556
8.733333333,1016.7,0.76,13.2664,6.605555556
7.666666667,1016.45,0.8,10.5616,5.755555556
12.08333333,990.05,0.9,16.9372,12.08333333
8.433333333,1003.04,0.96,5.0715,7.966666667
11.46111111,992.01,0.93,16.8567,11.46111111
10.95555556,992.92,0.93,10.8031,10.95555556
11.03333333,993.63,0.89,16.1483,11.03333333
10.93333333,994.13,0.87,11.1895,10.93333333
9.933333333,994.41,1,4.7978,9.933333333
11.00555556,995.02,0.93,9.7888,11.00555556
11.04444444,995.26,1,10.6421,11.04444444
12.10555556,995.37,0.93,4.2182,12.10555556
12.22222222,995.13,0.99,8.4686,12.22222222
12.12777778,995.86,1,8.8872,12.12777778
12.10555556,995.6,1,7.3899,12.10555556
12.38888889,996.08,0.98,9.0321,12.38888889
12.19444444,996.95,1,16.2127,12.19444444
12.70555556,997.35,0.96,3.9767,12.70555556
12.35555556,999.02,0.98,9.5634,12.35555556
11.11111111,999.99,0.93,11.2378,11.11111111
11.06111111,1001.11,0.93,11.0768,11.06111111
10.17777778,1001.91,0.99,11.7208,10.17777778
8.933333333,1002.22,1,10.7709,7.238888889
8.266666667,1002.92,1,10.8997,6.411111111
8.644444444,1003.69,0.99,10.7226,6.894444444
7.827777778,1004.15,1,11.0285,5.861111111
8.338888889,1004.67,1,6.2468,7.505555556
2.872222222,1010.58,0.99,6.1341,1.244444444
7.666666667,1006.22,1,6.279,6.722222222
6.738888889,1006.92,0.96,3.4615,6.738888889
6.894444444,1007.32,0.99,10.3523,4.866666667
6.183333333,1008.02,1,10.9158,3.905555556
6.116666667,1008.54,1,4.8461,5.416666667
6.488888889,1009.64,0.98,9.3219,4.594444444
8.9,1010.37,0.93,9.0643,7.505555556
12.06666667,1011.18,0.81,16.8567,12.06666667
13.75,1011.4,0.71,20.9139,13.75
13.74444444,1011.69,0.77,21.9121,13.74444444
13.74444444,1011.81,0.64,24.9389,13.74444444
12.92222222,1012.31,0.7,20.7529,12.92222222
12.72777778,1012.21,0.71,17.4363,12.72777778
12.19444444,1012.8,0.71,12.8478,12.19444444
10.27777778,1013.3,0.8,7.9212,10.27777778
7.872222222,1013.66,0.88,5.1198,7.316666667
7.2,1013.87,0.92,7.9051,5.755555556
6.122222222,1014.02,0.93,0.5635,6.122222222
4.905555556,1013.68,0.99,3.2683,4.905555556
4.794444444,1013.27,0.96,3.1717,4.794444444
3.45,1013.28,0.99,1.8515,3.45
3.194444444,1012.45,1,3.1878,3.194444444
3.216666667,1012.15,1,6.1502,1.638888889
6.422222222,1010.24,0.88,12.4131,3.927777778
2.755555556,1011.12,1,6.1663,1.094444444
3.355555556,1010.43,1,11.0446,0.483333333
4.172222222,1009.53,0.99,13.4918,0.994444444
4.977777778,1008.61,1,10.7065,2.5
2.938888889,1008.19,1,9.4507,0.344444444
4.211111111,1007.97,0.99,13.9909,0.961111111
7.205555556,1007.68,0.93,14.2807,4.588888889
8.872222222,1007.38,0.93,20.2055,5.944444444
11.17777778,1006.98,0.85,20.2216,11.17777778
13.88888889,1006.27,0.75,25.1643,13.88888889
13.88888889,0,0.64,25.7439,13.88888889
14.94444444,1005.96,0.61,25.8405,14.94444444
14.92777778,1006.73,0.6,26.4362,14.92777778
13.83888889,1007.13,0.59,15.4721,13.83888889
12.31111111,1007.95,0.7,10.9802,12.31111111
11.10555556,1008.42,0.77,9.2414,11.10555556
10.04444444,1008.93,0.77,5.0232,10.04444444
8.3,1009.64,0.87,8.2432,6.972222222
7.85,1010.1,0.89,8.0661,6.477777778
6.25,1009.93,0.93,11.0124,3.966666667
7.083333333,1010.2,0.92,9.7566,5.211111111
6.811111111,1010.03,0.89,10.8997,4.666666667
6.344444444,1010.21,0.92,6.5205,5.127777778
6.955555556,1012.11,0.94,6.8103,5.755555556
6.805555556,1009.64,0.89,13.9748,4.144444444
6.327777778,1010.61,0.92,11.0446,4.055555556
6.461111111,1010.91,0.92,10.5133,4.316666667
6.211111111,1010.81,0.93,9.2414,4.277777778
5.138888889,1011.09,0.93,8.0822,3.294444444
5.338888889,1011.55,0.93,8.2754,3.477777778
8.822222222,1012.32,0.83,5.1359,8.388888889
12.13888889,1012.81,0.74,8.1144,12.13888889
13.79444444,1012.73,0.67,11.5598,13.79444444
16.08888889,1012.69,0.62,12.7351,16.08888889
17.26666667,1011.72,0.54,16.7601,17.26666667
18.65,1011.52,0.55,13.8138,18.65
17.8,1010.94,0.6,14.329,17.8
17.24444444,1011.12,0.66,7.9051,17.24444444
15.16111111,1011.24,0.66,9.0965,15.16111111
13.83888889,1011.52,0.72,9.3541,13.83888889
12.17222222,1011.83,0.75,7.7602,12.17222222
11.16666667,1012.03,0.8,9.8049,11.16666667
7.872222222,1011.92,0.96,1.8032,7.872222222
8.405555556,1011.85,0.89,3.4615,8.405555556
9.3,1012.17,0.85,6.5849,8.527777778
8.194444444,1012.15,0.87,3.1878,8.194444444
8.216666667,1012.35,0.87,6.2951,7.355555556
8.322222222,1014.71,0.9,9.9176,6.655555556
5.072222222,1012.84,1,3.3166,5.072222222
5.65,1013.04,0.99,6.2146,4.416666667
5.25,1013.3,0.99,5.7155,4.116666667
5.161111111,1013.9,0.93,4.9105,4.316666667
5.094444444,1014.18,1,10.6904,2.644444444
6.138888889,1014.55,0.94,8.6618,4.333333333
8.85,1014.92,0.89,7.889,7.694444444
12.17777778,1015.02,0.8,5.3452,12.17777778
14.71666667,1015.14,0.78,9.2092,14.71666667
17.22222222,1014.61,0.67,12.719,17.22222222
17.82222222,1014,0.64,14.2807,17.82222222
18.82777778,1013.82,0.55,15.0696,18.82777778
18.91111111,1013.49,0.52,14.2807,18.91111111
17.84444444,1013.31,0.56,12.397,17.84444444
14.37777778,1013.59,0.69,10.2235,14.37777778
12.28888889,1013.82,0.8,3.4776,12.28888889
11.15555556,1014.33,0.86,7.7602,11.15555556
11.08888889,1014.49,0.81,7.3738,11.08888889
7.983333333,1014.74,0.95,7.7924,6.7
8.916666667,1014.85,0.89,6.1502,8.194444444
8.583333333,1015.13,0.92,6.1502,7.811111111
8.311111111,1015.14,0.89,6.2951,7.461111111
8.222222222,1015.43,0.93,10.8192,6.372222222
7.588888889,1014.41,0.96,3.3649,7.588888889
7.688888889,1015.34,0.93,10.6743,5.761111111
7.616666667,1015.34,0.89,10.9802,5.616666667
5.783333333,1015.26,0.95,10.1269,3.577777778
5.072222222,1015.34,1,10.9802,2.555555556
5,1015.45,1,7.7602,3.216666667
5.055555556,1015.93,0.94,5.152,4.105555556
7.755555556,1016.34,0.96,5.0876,7.194444444
11.08888889,1016.34,0.8,3.3327,11.08888889
13.84444444,1016.48,0.76,5.0715,13.84444444
17.24444444,1016.42,0.63,1.9964,17.24444444
18.88888889,1015.72,0.56,5.0393,18.88888889
19.02777778,1015.22,0.57,9.1126,19.02777778
18.96111111,1014.81,0.52,8.0178,18.96111111
17.87222222,1014.62,0.59,9.2414,17.87222222
16.31666667,1014.68,0.66,5.5545,16.31666667
12.77777778,1014.54,0.77,10.7226,12.77777778
12.19444444,1014.45,0.8,9.1126,12.19444444
11.13333333,1014.63,0.87,5.0554,11.13333333
9.95,1014.55,0.93,4.6851,9.95
10.34444444,1014.47,0.93,6.1502,10.34444444
10.27222222,1014.58,0.93,10.3523,10.27222222
8.705555556,1014.67,0.96,5.9731,8.005555556
8.683333333,1014.48,0.93,6.1502,7.933333333
10.98333333,1011.35,0.83,5.9087,10.98333333
6.083333333,1014.38,0.96,3.1073,6.083333333
7.105555556,1014,1,3.0268,7.105555556
5.355555556,1013.73,0.99,4.1055,5.355555556
4.861111111,1013.5,0.94,0.322,4.861111111
6.855555556,1013.68,0.94,9.2736,5.038888889
5.961111111,1013.66,0.93,2.8014,5.961111111
8.594444444,1013.8,0.9,4.508,8.594444444
10.85555556,1013.89,0.81,7.6636,10.85555556
13.7,1013.97,0.77,0.7245,13.7
15.85,1013.58,0.68,4.7656,15.85
18.65555556,1012.79,0.57,4.6046,18.65555556
18.94444444,1012.37,0.59,9.0965,18.94444444
19.74444444,1011.9,0.58,4.7173,19.74444444
18.62222222,1011.6,0.66,7.8729,18.62222222
15.32222222,1011.59,0.79,7.5187,15.32222222
13.7,1011.59,0.9,9.3702,13.7
12.10555556,1011.5,0.93,7.7924,12.10555556
11.42777778,1011.5,0.92,9.2575,11.42777778
10.92777778,1011.39,0.93,7.5187,10.92777778
10.46111111,1011.38,0.93,3.1395,10.46111111
10.32222222,1011.33,0.95,4.0089,10.32222222
8.311111111,1011.07,1,6.3434,7.444444444
9.305555556,1011.07,0.96,3.059,9.305555556
11.04444444,1009.65,0.98,5.4096,11.04444444
9.238888889,1010.39,0.93,3.1234,9.238888889
11.78333333,1009.9,0.79,13.9104,11.78333333
11.63888889,1009.72,0.8,15.2628,11.63888889
10.76666667,1009.59,0.87,12.4936,10.76666667
10.83888889,1009.49,0.81,10.948,10.83888889
9.611111111,1009.36,0.88,10.4811,8.094444444
10.86666667,1009.67,0.87,10.948,10.86666667
12.50555556,1009.56,0.84,10.9158,12.50555556
14.7,1009.29,0.79,15.2467,14.7
16.97222222,1008.97,0.68,15.3111,16.97222222
17.08888889,1008.36,0.72,19.7225,17.08888889
17.65,1007.7,0.69,19.2556,17.65
17.17777778,1007.37,0.67,15.3111,17.17777778
16,1007.37,0.72,8.9838,16
14.13333333,1007.49,0.82,10.7065,14.13333333
13.71111111,1007.67,0.84,9.016,13.71111111
12.64444444,1007.77,0.84,7.8729,12.64444444
12.64444444,1007.87,0.9,7.5026,12.64444444
12.13333333,1007.98,0.93,9.0482,12.13333333
12.08333333,1008.56,0.9,14.1197,12.08333333
11.52222222,1009.11,0.96,13.2825,11.52222222
11.55555556,1009.53,0.96,6.2951,11.55555556
11.55555556,1009.44,0.96,6.4239,11.55555556
7.294444444,1015.41,1,6.2146,6.311111111
11.04444444,1009.46,1,6.1502,11.04444444
11.04444444,1009.74,1,6.2629,11.04444444
10.93888889,1009.5,1,6.2468,10.93888889
11.04444444,1009.56,1,7.6475,11.04444444
11.04444444,1009.87,1,7.5992,11.04444444
11.00555556,1010.68,0.99,9.4829,11.00555556
11.04444444,1011.45,1,3.22,11.04444444
11.04444444,1011.37,1,4.7656,11.04444444
10.97222222,1011.76,0.99,10.5133,10.97222222
11.04444444,1011.96,0.99,10.7065,11.04444444
11.06666667,1011.96,0.99,7.728,11.06666667
12.20555556,1012.16,0.86,9.1448,12.20555556
11.16111111,1012.73,0.92,9.0482,11.16111111
11.11111111,1012.74,0.93,0.3864,11.11111111
10.28333333,1013.01,0.98,3.3327,10.28333333
8.933333333,1013.65,0.99,0,8.933333333
7.916666667,1014.37,1,1.4168,7.916666667
7.6,1014.81,0.99,0.805,7.6
6.227777778,1015.25,1,1.6583,6.227777778
6.127777778,1015.87,1,0,6.127777778
5.516666667,1016.46,0.96,2.5277,5.516666667
5.622222222,1016.55,1,6.0214,4.45
8.127777778,1016.48,0.96,3.1878,8.127777778
5.822222222,1019.47,0.99,5.5223,4.844444444
5.511111111,1016.97,1,6.0697,4.3
6.016666667,1016.96,1,6.0697,4.883333333
6.066666667,1017.17,0.99,12.075,3.55
5.966666667,1017.05,1,13.3469,3.216666667
6.016666667,1017.34,1,10.8675,3.711111111
7.461111111,1017.46,0.96,13.8943,4.955555556
8.7,1017.65,0.9,16.9372,6.088888889
9.811111111,1017.38,0.87,21.6223,7.005555556
10.87222222,1017.67,0.87,15.4721,10.87222222
12.61666667,1017.25,0.84,16.6957,12.61666667
14.74444444,1016.77,0.78,21.0266,14.74444444
14.72222222,1016.25,0.73,20.4309,14.72222222
13.66111111,1016.13,0.78,19.8352,13.66111111
12.63888889,1016.74,0.9,8.7584,12.63888889
12.11111111,1017.25,0.93,8.1627,12.11111111
11.06666667,1017.63,0.93,9.3541,11.06666667
11.02222222,1017.85,0.93,3.2039,11.02222222
10.07777778,1018.41,0.99,3.6225,10.07777778
9.888888889,1018.76,1,8.9355,8.705555556
9.777777778,1019.53,0.96,10.948,8.222222222
8.427777778,1019.79,0.96,6.601,7.511111111
6.716666667,1020.06,1,6.3434,5.605555556
6.183333333,1016.53,0.86,6.2951,5.005555556
5.866666667,1017.01,0.93,3.864,5.866666667
8.177777778,1016.25,0.75,14.1197,5.8
8.2,1015.68,0.75,16.6152,5.5
8.072222222,1015.89,0.76,13.0571,5.827777778
7.616666667,1015.68,0.83,12.0106,5.438888889
7.638888889,1015.57,0.83,14.2324,5.127777778
7.544444444,1016.13,0.84,10.465,5.622222222
8.75,1016.58,0.78,14.0231,6.522222222
10.88333333,1016.58,0.67,13.363,10.88333333
12.62222222,1016.6,0.64,13.7011,12.62222222
14.75,1016.47,0.56,12.0911,14.75
15.95,1015.98,0.53,9.0804,15.95
17.57222222,1015.53,0.49,7.8085,17.57222222
18.53888889,1015.19,0.48,7.5509,18.53888889
17.54444444,1015,0.53,3.0751,17.54444444
15.98333333,1015.3,0.56,4.5241,15.98333333
12.12777778,1015.31,0.72,1.5295,12.12777778
9.883333333,1016.18,0.83,1.6744,9.883333333
9.066666667,1016.66,0.87,2.4794,9.066666667
8.838888889,1016.81,0.89,3.22,8.838888889
7.822222222,1017.18,0.92,3.22,7.822222222
7.472222222,1017.08,0.91,6.0375,6.572222222
7.105555556,1017.08,0.95,3.2039,7.105555556
5.716666667,1020.04,1,6.1985,4.5
